Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
730.016,TraderOne,Tick,4203,4235,-32,32,153200,152700,64025,-293825,-303425,OK
730.25,TraderOne,Tick,4203,4235,-32,32,153200,152700,64025,-293825,-303425,OK
730.532,TraderOne,Tick,4203,4235,-32,32,153200,152700,64025,-293825,-303425,OK
730.797,TraderOne,Tick,4203,4235,-32,32,153200,152900,64025,-293825,-303425,OK
730.954,TraderOne,Tick,4203,4235,-32,32,153200,152900,64025,-293825,-303425,OK
731.266,TraderOne,Tick,4213,4235,-22,32,153100,152900,63872,-1824672,-300072,OK
731.454,TraderOne,Tick,4223,4235,-12,12,153100,152900,64178,-297978,-300378,OK
731.704,TraderOne,Tick,4223,4235,-12,12,153100,152900,64178,-297978,-300378,OK
731.969,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
732.25,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
732.516,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
732.797,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
733.032,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
733.297,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
733.469,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
733.797,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
734.016,TraderOne,Tick,4233,4235,-2,2,153100,152900,64484,-299284,-299684,OK
734.297,TraderOne,Tick,4233,4235,-2,2,153100,152800,64484,-299284,-299884,OK
734.5,TraderOne,Tick,4233,4235,-2,2,153100,152800,64484,-299284,-299884,OK
734.735,TraderOne,Tick,4233,4235,-2,2,153100,152800,64484,-299284,-299884,OK
734.969,TraderOne,Tick,4233,4235,-2,2,153100,152800,64484,-299284,-299884,OK
735.25,TraderOne,Tick,4233,4235,-2,2,153100,153100,64484,-299284,-299284,OK
735.469,TraderOne,Tick,4233,4245,-12,12,153600,152900,64331,-298131,-301731,OK
735.782,TraderOne,Tick,4243,4245,-2,2,153000,152900,64178,-299978,-300178,OK
735.969,TraderOne,Tick,4243,4245,-2,2,153000,152800,64178,-299978,-300378,OK
736.297,TraderOne,Tick,4243,4255,-12,12,153000,152600,64484,-297284,-300884,OK
736.5,TraderOne,Tick,4243,4265,-22,22,153000,152600,64790,-294590,-301190,OK
736.75,TraderOne,Tick,4243,4275,-32,32,152800,152500,65096,-293896,-303496,OK
736.969,TraderOne,Tick,4243,4275,-32,32,152800,152500,65096,-293896,-303496,OK
737.219,TraderOne,Tick,4253,4275,-22,22,152800,152500,64943,-297743,-304343,OK
737.469,TraderOne,Tick,4253,4275,-22,22,152800,152500,64943,-297743,-304343,OK
737.719,TraderOne,Tick,4253,4275,-22,22,152800,152500,64943,-297743,-304343,OK
738.016,TraderOne,Tick,4253,4285,-32,32,153200,152500,65249,-296049,-305649,OK
738.25,TraderOne,Tick,4253,4285,-32,32,153200,152500,65249,-296049,-305649,OK
738.516,TraderOne,Tick,4263,4285,-22,22,152700,152500,65096,-299896,-304296,OK
738.75,TraderOne,Tick,4263,4285,-22,22,152700,152500,65096,-299896,-304296,OK
738.954,TraderOne,Tick,4263,4295,-32,32,152700,152500,65401,-297201,-303601,OK
739.235,TraderOne,Tick,4263,4295,-32,32,152700,152100,65401,-297201,-306801,OK
739.469,TraderOne,Tick,4263,4295,-32,32,152700,152100,65401,-297201,-306801,OK
739.704,TraderOne,Tick,4263,4295,-32,32,152600,152100,65401,-297201,-306801,OK
740.016,TraderOne,Tick,4263,4295,-32,32,152600,152100,65401,-297201,-306801,OK
740.25,TraderOne,Tick,4263,4295,-32,32,152600,152400,65401,-297201,-303601,OK
740.516,TraderOne,Tick,4263,4295,-32,32,152600,152400,65401,-297201,-303601,OK
740.797,TraderOne,Tick,4263,4295,-32,32,152600,152500,65401,-297201,-300401,OK
741.0,TraderOne,Tick,4263,4295,-32,32,152600,152500,65401,-297201,-300401,OK
741.25,TraderOne,Tick,4263,4295,-32,32,152600,152500,65401,-297201,-300401,OK
741.454,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
741.735,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
741.954,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
742.204,TraderOne,Tick,4263,4295,-32,32,152600,151800,65401,-297201,-306801,OK
742.5,TraderOne,Tick,4263,4295,-32,32,152600,151700,65401,-297201,-306801,OK
742.704,TraderOne,Tick,4263,4295,-32,32,152600,151700,65401,-297201,-306801,OK
743.0,TraderOne,Tick,4263,4295,-32,32,152600,151700,65401,-297201,-306801,OK
743.219,TraderOne,Tick,4263,4295,-32,32,152600,151700,65401,-297201,-306801,OK
743.547,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
743.766,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
743.969,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
744.25,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
744.485,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
744.719,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
745.0,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
745.204,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
745.516,TraderOne,Tick,4263,4295,-32,32,152600,151900,65401,-297201,-306801,OK
745.797,TraderOne,Tick,4273,4295,-22,22,152200,151900,65249,-301049,-307649,OK
745.954,TraderOne,Tick,4273,4295,-22,22,152200,151900,65249,-301049,-307649,OK
746.297,TraderOne,Tick,4273,4295,-22,22,152200,151800,65249,-301049,-307649,OK
746.532,TraderOne,Tick,4273,4295,-22,22,152200,151800,65249,-301049,-307649,OK
746.75,TraderOne,Tick,4273,4295,-22,22,152200,151900,65249,-301049,-307649,OK
746.969,TraderOne,Tick,4273,4295,-22,22,152200,151900,65249,-301049,-307649,OK
747.297,TraderOne,Tick,4273,4305,-32,32,152100,151700,65553,-298353,-307953,OK
747.469,TraderOne,Tick,4273,4305,-32,32,152100,151700,65553,-298353,-307953,OK
747.75,TraderOne,Tick,4273,4315,-42,42,152100,151700,65857,-294657,-307257,OK
748.032,TraderOne,Tick,4273,4315,-42,42,152000,151700,65857,-294657,-307257,OK
748.266,TraderOne,Tick,4273,4315,-42,42,152000,151700,65857,-294657,-307257,OK
748.454,TraderOne,Tick,4273,4315,-42,42,152000,151700,65857,-294657,-307257,OK
748.797,TraderOne,Tick,4273,4315,-42,42,152000,151700,65857,-294657,-307257,OK
748.969,TraderOne,Tick,4283,4315,-32,42,151800,151700,65705,-1815505,-301705,OK
749.25,TraderOne,Tick,4283,4315,-32,32,151800,151700,65705,-298505,-301705,OK
749.485,TraderOne,Tick,4293,4315,-22,32,151500,151700,65553,-1818353,-296953,OK
749.766,TraderOne,Tick,4303,4315,-12,12,151400,151700,65856,-300656,-297056,OK
750.047,TraderOne,Tick,4313,4315,-2,2,151400,151700,66159,-298959,-298359,OK
750.219,TraderOne,Tick,4323,4315,8,-8,151400,151700,66462,-298262,-300662,OK
750.485,TraderOne,Tick,4333,4315,18,-18,151400,151700,66765,-297565,-302965,OK
750.766,TraderOne,Tick,4334,4315,19,-19,151400,151500,66795,-297495,-299395,OK
751.047,TraderOne,Tick,4334,4315,19,-19,151400,151500,66795,-297495,-299395,OK
751.266,TraderOne,Tick,4334,4315,19,-19,151400,151500,66795,-297495,-299395,OK
751.454,TraderOne,Tick,4334,4315,19,-19,151400,151500,66795,-297495,-299395,OK
751.704,TraderOne,Tick,4334,4315,19,-19,151400,151500,66795,-297495,-299395,OK
752.047,TraderOne,Tick,4334,4315,19,-19,151400,151500,66795,-297495,-299395,OK
752.266,TraderOne,Tick,4334,4315,19,-19,151400,151500,66795,-297495,-299395,OK
752.454,TraderOne,Tick,4334,4315,19,-19,151400,151700,66795,-297495,-303195,OK
752.75,TraderOne,Tick,4334,4315,19,-19,151400,151400,66795,-297495,-297495,OK
753.0,TraderOne,Tick,4334,4315,19,-19,151400,151000,66795,-297495,-291795,OK
753.219,TraderOne,Tick,4334,4315,19,-19,151400,151000,66795,-297495,-291795,OK
753.485,TraderOne,Tick,4334,4315,19,-19,151400,151000,66795,-297495,-291795,OK
753.766,TraderOne,Tick,4334,4315,19,-19,151400,151000,66795,-297495,-291795,OK
754.047,TraderOne,Tick,4334,4315,19,-19,151400,151100,66795,-297495,-291795,OK
754.297,TraderOne,Tick,4334,4315,19,-19,151400,151100,66795,-297495,-291795,OK
754.5,TraderOne,Tick,4334,4315,19,-19,151400,151100,66795,-297495,-291795,OK
754.797,TraderOne,Tick,4334,4315,19,-19,151400,151100,66795,-297495,-291795,OK
755.0,TraderOne,Tick,4334,4315,19,-19,151400,151100,66795,-297495,-291795,OK
755.297,TraderOne,Tick,4334,4315,19,-19,151400,151100,66795,-297495,-291795,OK
755.469,TraderOne,Tick,4334,4315,19,-19,151400,151200,66795,-297495,-293695,OK
755.782,TraderOne,Tick,4344,4315,29,-29,150800,151200,66644,-297344,-306044,OK
756.047,TraderOne,Tick,4344,4315,29,-29,150800,151200,66644,-297344,-306044,OK
756.235,TraderOne,Tick,4344,4322,22,-22,151300,151300,66538,-297938,-297938,OK
756.485,TraderOne,Tick,4344,4322,22,-22,151300,151100,66538,-297938,-293538,OK
756.75,TraderOne,Tick,4344,4322,22,-22,151300,151100,66538,-297938,-293538,OK
757.0,TraderOne,Tick,4344,4332,12,-12,151900,151100,66387,-300787,-297187,OK
757.266,TraderOne,Tick,4344,4332,12,-12,151900,151100,66387,-300787,-297187,OK
757.469,TraderOne,Tick,4344,4332,12,-12,151900,151100,66387,-300787,-297187,OK
757.735,TraderOne,Tick,4344,4332,12,-12,151900,151100,66387,-300787,-297187,OK
758.032,TraderOne,Tick,4344,4332,12,-12,151900,151100,66387,-300787,-297187,OK
758.25,TraderOne,Tick,4344,4342,2,-2,151900,151100,66236,-301636,-301036,OK
758.454,TraderOne,Tick,4344,4342,2,-2,151900,151100,66236,-301636,-301036,OK
758.797,TraderOne,Tick,4344,4342,2,-2,151900,151400,66236,-301636,-301036,OK
759.0,TraderOne,Tick,4344,4342,2,-2,151900,151500,66236,-301636,-301036,OK
759.25,TraderOne,Tick,4344,4342,2,-2,151900,151500,66236,-301636,-301036,OK
759.485,TraderOne,Tick,4344,4342,2,-2,151900,151500,66236,-301636,-301036,OK
759.782,TraderOne,Tick,4344,4342,2,-2,151900,151500,66236,-301636,-301036,OK
759.969,TraderOne,Tick,4344,4352,-8,8,151800,151500,66085,-301485,-303885,OK
760.282,TraderOne,Tick,4344,4352,-8,8,151800,151500,66085,-301485,-303885,OK
760.516,TraderOne,Tick,4354,4352,2,-2,150900,151500,65934,-302334,-302934,OK
760.75,TraderOne,Tick,4354,4352,2,-2,150900,151500,65934,-302334,-302934,OK
760.985,TraderOne,Tick,4354,4352,2,-2,150900,151500,65934,-302334,-302934,OK
761.219,TraderOne,Tick,4354,4352,2,-2,150900,151300,65934,-302334,-302934,OK
761.5,TraderOne,Tick,4354,4352,2,-2,150900,151300,65934,-302334,-302934,OK
761.797,TraderOne,Tick,4354,4362,-8,8,151800,151300,65783,-302183,-304583,OK
762.032,TraderOne,Tick,4354,4372,-18,18,151800,151300,65631,-299031,-304431,OK
762.219,TraderOne,Tick,4354,4372,-18,18,151800,151000,65631,-299031,-304431,OK
762.485,TraderOne,Tick,4364,4382,-18,18,151600,151000,65329,-298729,-304129,OK
762.797,TraderOne,Tick,4364,4382,-18,18,151600,151100,65329,-298729,-304129,OK
762.969,TraderOne,Tick,4364,4382,-18,18,151600,151000,65329,-298729,-304129,OK
763.25,TraderOne,Tick,4364,4382,-18,18,151600,151000,65329,-298729,-304129,OK
763.5,TraderOne,Tick,4364,4382,-18,18,151600,151000,65329,-298729,-304129,OK
763.75,TraderOne,Tick,4374,4382,-8,8,150800,151000,65178,-301578,-299978,OK
764.047,TraderOne,Tick,4374,4382,-8,8,150800,150900,65178,-301578,-300778,OK
764.25,TraderOne,Tick,4374,4382,-8,8,150800,150900,65178,-301578,-300778,OK
764.454,TraderOne,Tick,4381,4382,-1,1,150800,150900,65072,-302172,-302072,OK
764.75,TraderOne,Tick,4381,4382,-1,1,150800,150900,65072,-302172,-302072,OK
765.032,TraderOne,Tick,4381,4382,-1,1,150800,150900,65072,-302172,-302072,OK
765.282,TraderOne,Tick,4391,4382,9,-9,150800,150900,65374,-303474,-304374,OK
765.485,TraderOne,Tick,4392,4382,10,-10,150800,150900,65404,-303504,-304504,OK
765.704,TraderOne,Tick,4392,4382,10,-10,150800,150900,65404,-303504,-304504,OK
765.954,TraderOne,Tick,4392,4382,10,-10,150800,150900,65404,-303504,-304504,OK
766.25,TraderOne,Tick,4392,4382,10,-10,150800,150900,65404,-303504,-304504,OK
766.5,TraderOne,Tick,4402,4382,20,-20,150700,150900,65253,-302353,-306353,OK
766.797,TraderOne,Tick,4402,4382,20,-20,150700,150900,65253,-302353,-306353,OK
767.047,TraderOne,Tick,4402,4382,20,-20,150700,150900,65253,-302353,-306353,OK
767.219,TraderOne,Tick,4402,4382,20,-20,150700,150900,65253,-302353,-306353,OK
767.5,TraderOne,Tick,4402,4382,20,-20,150700,150900,65253,-302353,-306353,OK
767.735,TraderOne,Tick,4402,4392,10,-10,150700,150700,65554,-303654,-303654,OK
767.954,TraderOne,Tick,4402,4396,6,-6,150600,150700,65675,-304175,-304775,OK
768.25,TraderOne,Tick,4402,4396,6,-6,150600,150700,65675,-304175,-304775,OK
768.485,TraderOne,Tick,4402,4396,6,-6,150600,150700,65675,-304175,-304775,OK
768.75,TraderOne,Tick,4402,4396,6,-6,150600,150700,65675,-304175,-304775,OK
769.016,TraderOne,Tick,4402,4396,6,-6,150600,150700,65675,-304175,-304775,OK
769.235,TraderOne,Tick,4412,4396,16,-16,150600,150700,65977,-303477,-305077,OK
769.516,TraderOne,Tick,4422,4396,26,-26,150900,151100,66279,-301779,-306979,OK
769.75,TraderOne,Tick,4422,4396,26,-26,150900,151100,66279,-301779,-306979,OK
770.032,TraderOne,Tick,4422,4396,26,-26,150900,151100,66279,-301779,-306979,OK
770.25,TraderOne,Tick,4422,4396,26,-26,150900,151100,66279,-301779,-306979,OK
770.5,TraderOne,Tick,4422,4396,26,-26,150900,151100,66279,-301779,-306979,OK
770.75,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
771.016,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
771.204,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
771.469,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
771.704,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
771.969,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
772.25,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
772.516,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
772.766,TraderOne,Tick,4432,4396,36,-36,150900,151100,66581,-299081,-306281,OK
773.0,TraderOne,Tick,4432,4396,36,-36,150500,151100,66581,-299081,-309881,OK
773.266,TraderOne,Tick,4432,4406,26,-26,151400,151100,66430,-300930,-293130,OK
773.5,TraderOne,Tick,4432,4406,26,-26,151400,151100,66430,-300930,-293130,OK
773.766,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
774.0,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
774.204,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
774.5,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
774.704,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
774.954,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
775.235,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
775.563,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
775.797,TraderOne,Tick,4442,4406,36,-36,150500,151100,66279,-298779,-309579,OK
776.0,TraderOne,Tick,4442,4416,26,-36,151000,151100,66128,1211372,-302228,OK
776.204,TraderOne,Tick,4442,4426,16,-16,151500,151100,66431,-301931,-297131,OK
776.516,TraderOne,Tick,4442,4436,6,-6,151500,151100,66734,-300234,-298434,OK
776.75,TraderOne,Tick,4442,4438,4,-4,151500,151100,66795,-299895,-298695,OK
777.0,TraderOne,Tick,4442,4438,4,-4,151500,151100,66795,-299895,-298695,OK
777.235,TraderOne,Tick,4442,4438,4,-4,151500,151100,66795,-299895,-298695,OK
777.5,TraderOne,Tick,4442,4438,4,-4,151500,151100,66795,-299895,-298695,OK
777.735,TraderOne,Tick,4442,4438,4,-4,151500,151100,66795,-299895,-298695,OK
778.047,TraderOne,Tick,4442,4438,4,-4,151500,151100,66795,-299895,-298695,OK
778.266,TraderOne,Tick,4442,4438,4,-4,151500,151100,66795,-299895,-298695,OK
778.469,TraderOne,Tick,4442,4448,-6,6,151300,151100,66644,-300744,-301944,OK
778.75,TraderOne,Tick,4442,4448,-6,6,151300,151100,66644,-300744,-301944,OK
779.016,TraderOne,Tick,4442,4458,-16,16,151700,151100,66493,-299593,-304393,OK
779.266,TraderOne,Tick,4442,4458,-16,16,151700,151100,66493,-299593,-304393,OK
779.5,TraderOne,Tick,4442,4458,-16,16,151700,151100,66493,-299593,-304393,OK
779.75,TraderOne,Tick,4444,4458,-14,14,151100,151100,66463,-299763,-299763,OK
780.032,TraderOne,Tick,4444,4458,-14,14,151100,151100,66463,-299763,-299763,OK
780.235,TraderOne,Tick,4444,4458,-14,14,151100,151100,66463,-299763,-299763,OK
780.532,TraderOne,Tick,4444,4458,-14,14,151100,151100,66463,-299763,-299763,OK
780.704,TraderOne,Tick,4444,4458,-14,14,151100,151100,66463,-299763,-299763,OK
781.016,TraderOne,Tick,4444,4458,-14,14,151100,150800,66463,-299763,-303963,OK
781.25,TraderOne,Tick,4444,4468,-24,24,151600,150800,66312,-298612,-305812,OK
781.454,TraderOne,Tick,4444,4468,-24,24,151600,150800,66312,-298612,-305812,OK
781.735,TraderOne,Tick,4444,4468,-24,24,151600,150800,66312,-298612,-305812,OK
782.016,TraderOne,Tick,4444,4468,-24,24,151600,150800,66312,-298612,-305812,OK
782.25,TraderOne,Tick,4444,4468,-24,24,151600,151200,66312,-298612,-305812,OK
782.454,TraderOne,Tick,4444,4468,-24,24,151600,151200,66312,-298612,-305812,OK
782.719,TraderOne,Tick,4454,4468,-14,14,150900,151400,66160,-301460,-297260,OK
782.954,TraderOne,Tick,4454,4468,-14,14,150900,151400,66160,-301460,-297260,OK
783.235,TraderOne,Tick,4454,4468,-14,14,150900,151400,66160,-301460,-297260,OK
783.469,TraderOne,Tick,4454,4468,-14,14,150900,151400,66160,-301460,-297260,OK
783.704,TraderOne,Tick,4454,4478,-24,24,151500,151400,66009,-297309,-299709,OK
783.969,TraderOne,Tick,4454,4478,-24,24,151500,151400,66009,-297309,-299709,OK
784.297,TraderOne,Tick,4454,4478,-24,24,151500,151400,66009,-297309,-299709,OK
784.5,TraderOne,Tick,4454,4478,-24,24,151500,151400,66009,-297309,-299709,OK
784.75,TraderOne,Tick,4454,4478,-24,24,151500,151400,66009,-297309,-299709,OK
784.985,TraderOne,Tick,4454,4488,-34,34,151500,151400,65858,-295158,-298558,OK
785.25,TraderOne,Tick,4464,4488,-24,24,150500,151400,65707,-299007,-291807,OK
785.547,TraderOne,Tick,4464,4488,-24,24,150500,151400,65707,-299007,-291807,OK
785.735,TraderOne,Tick,4464,4488,-24,24,150500,151400,65707,-299007,-291807,OK
786.0,TraderOne,Tick,4474,4488,-14,14,150500,151400,65556,-300856,-296656,OK
786.25,TraderOne,Tick,4474,4488,-14,14,150500,151400,65556,-300856,-296656,OK
786.469,TraderOne,Tick,4474,4488,-14,14,150500,151400,65556,-300856,-296656,OK
786.797,TraderOne,Tick,4474,4488,-14,14,150500,151400,65556,-300856,-296656,OK
787.0,TraderOne,Tick,4474,4488,-14,14,150500,151400,65556,-300856,-296656,OK
787.235,TraderOne,Tick,4474,4488,-14,14,150500,151400,65556,-300856,-296656,OK
787.547,TraderOne,Tick,4474,4488,-14,14,150500,150800,65556,-300856,-296656,OK
787.797,TraderOne,Tick,4484,4488,-4,4,150500,150800,65405,-303705,-302505,OK
788.0,TraderOne,Tick,4484,4498,-14,14,151400,150500,65254,-299554,-303754,OK
788.204,TraderOne,Tick,4484,4498,-14,14,151400,150500,65254,-299554,-303754,OK
788.5,TraderOne,Tick,4484,4498,-14,14,151400,150500,65254,-299554,-303754,OK
788.719,TraderOne,Tick,4494,4508,-14,14,151100,150500,64952,-298252,-302452,OK
788.954,TraderOne,Tick,4504,4508,-4,4,150500,150300,64801,-300101,-300901,OK
789.313,TraderOne,Tick,4504,4518,-14,14,150500,150200,65102,-299402,-303602,OK
789.532,TraderOne,Tick,4504,4528,-24,24,150500,150200,65403,-295703,-302903,OK
789.719,TraderOne,Tick,4504,4528,-24,24,150500,150200,65403,-295703,-302903,OK
790.032,TraderOne,Tick,4504,4528,-24,24,150500,150200,65403,-295703,-302903,OK
790.204,TraderOne,Tick,4504,4537,-33,24,150700,150200,65267,1060733,-300967,OK
790.485,TraderOne,Tick,4504,4547,-43,43,150900,150200,65116,-288716,-301616,OK
790.782,TraderOne,Tick,4504,4547,-43,43,150900,150200,65116,-288716,-301616,OK
791.047,TraderOne,Tick,4504,4547,-43,43,150900,150200,65116,-288716,-301616,OK
791.25,TraderOne,Tick,4504,4547,-43,43,150900,150400,65116,-288716,-301616,OK
791.516,TraderOne,Tick,4514,4547,-33,33,151000,150800,65418,-294018,-300618,OK
791.719,TraderOne,Tick,4524,4547,-23,23,151100,150800,65720,-297320,-304220,OK
792.016,TraderOne,Tick,4524,4547,-23,23,151100,150800,65720,-297320,-304220,OK
792.235,TraderOne,Tick,4534,4547,-13,13,150500,150800,65569,-299169,-295269,OK
792.516,TraderOne,Tick,4534,4547,-13,13,150500,150800,65569,-299169,-295269,OK
792.766,TraderOne,Tick,4534,4547,-13,13,150500,150900,65569,-299169,-295269,OK
793.0,TraderOne,Tick,4534,4547,-13,13,150500,150900,65569,-299169,-295269,OK
793.204,TraderOne,Tick,4534,4547,-13,13,150500,150900,65569,-299169,-295269,OK
793.516,TraderOne,Tick,4544,4547,-3,3,150300,150900,65418,-301018,-300118,OK
793.75,TraderOne,Tick,4544,4547,-3,3,150300,151000,65418,-301018,-300118,OK
793.985,TraderOne,Tick,4544,4547,-3,3,150300,151000,65418,-301018,-300118,OK
794.297,TraderOne,Tick,4544,4547,-3,3,150300,151000,65418,-301018,-300118,OK
794.516,TraderOne,Tick,4544,4547,-3,3,150300,151000,65418,-301018,-300118,OK
794.75,TraderOne,Tick,4544,4547,-3,3,150300,151000,65418,-301018,-300118,OK
795.063,TraderOne,Tick,4544,4547,-3,3,150300,150900,65418,-301018,-300118,OK
795.25,TraderOne,Tick,4544,4547,-3,3,150300,150900,65418,-301018,-300118,OK
795.563,TraderOne,Tick,4544,4547,-3,3,150300,150900,65418,-301018,-300118,OK
795.704,TraderOne,Tick,4544,4547,-3,3,150300,150900,65418,-301018,-300118,OK
795.969,TraderOne,Tick,4544,4557,-13,13,151500,150900,65267,-298867,-302767,OK
796.266,TraderOne,Tick,4544,4557,-13,13,151500,150500,65267,-298867,-302767,OK
796.454,TraderOne,Tick,4544,4567,-23,23,150700,150500,65568,-297168,-301768,OK
796.75,TraderOne,Tick,4544,4577,-33,33,150700,150500,65869,-294469,-301069,OK
796.954,TraderOne,Tick,4544,4577,-33,33,150700,150500,65869,-294469,-301069,OK
797.235,TraderOne,Tick,4544,4577,-33,33,150700,150500,65869,-294469,-301069,OK
797.516,TraderOne,Tick,4544,4577,-33,33,150700,150500,65869,-294469,-301069,OK
797.766,TraderOne,Tick,4544,4577,-33,33,150700,150500,65869,-294469,-301069,OK
797.969,TraderOne,Tick,4544,4577,-33,33,150700,150500,65869,-294469,-301069,OK
798.25,TraderOne,Tick,4544,4577,-33,33,150700,150500,65869,-294469,-301069,OK
798.532,TraderOne,Tick,4554,4577,-23,23,150700,150500,65718,-298318,-302918,OK
798.766,TraderOne,Tick,4554,4577,-23,23,150700,150500,65718,-298318,-302918,OK
798.969,TraderOne,Tick,4554,4577,-23,23,150700,150500,65718,-298318,-302918,OK
799.219,TraderOne,Tick,4554,4577,-23,23,150700,150500,65718,-298318,-302918,OK
799.454,TraderOne,Tick,4554,4577,-23,23,150700,150500,65718,-298318,-302918,OK
799.719,TraderOne,Tick,4554,4577,-23,23,150700,150500,65718,-298318,-302918,OK
800.016,TraderOne,Tick,4554,4577,-23,23,150700,150500,65718,-298318,-302918,OK
800.266,TraderOne,Tick,4554,4577,-23,23,150700,150800,65718,-298318,-296018,OK
800.469,TraderOne,Tick,4564,4577,-13,13,150400,150800,65567,-302167,-298267,OK
800.75,TraderOne,Tick,4564,4577,-13,13,150400,150800,65567,-302167,-298267,OK
800.954,TraderOne,Tick,4564,4577,-13,13,150400,150800,65567,-302167,-298267,OK
801.25,TraderOne,Tick,4564,4577,-13,13,150400,150800,65567,-302167,-298267,OK
801.516,TraderOne,Tick,4574,4577,-3,3,150200,150800,65416,-304016,-303116,OK
801.719,TraderOne,Tick,4574,4577,-3,3,150200,150800,65416,-304016,-303116,OK
802.0,TraderOne,Tick,4584,4577,7,-7,150800,151100,65265,-304865,-306965,OK
802.219,TraderOne,Tick,4584,4577,7,-7,150800,151100,65265,-304865,-306965,OK
802.469,TraderOne,Tick,4584,4577,7,-7,150800,151000,65265,-304865,-306265,OK
802.782,TraderOne,Tick,4584,4577,7,-7,150800,151200,65265,-304865,-306965,OK
803.032,TraderOne,Tick,4584,4577,7,-7,150800,151200,65265,-304865,-306965,OK
803.297,TraderOne,Tick,4584,4577,7,-7,150800,151200,65265,-304865,-306965,OK
803.547,TraderOne,Tick,4584,4577,7,-7,150800,151200,65265,-304865,-306965,OK
803.719,TraderOne,Tick,4584,4587,-3,3,151600,151200,65114,-303714,-304614,OK
803.969,TraderOne,Tick,4584,4587,-3,3,151600,151200,65114,-303714,-304614,OK
804.25,TraderOne,Tick,4584,4587,-3,3,151600,150900,65114,-303714,-304614,OK
804.5,TraderOne,Tick,4584,4587,-3,3,151600,150900,65114,-303714,-304614,OK
804.766,TraderOne,Tick,4594,4587,7,-7,150300,150900,64963,-303563,-305663,OK
805.016,TraderOne,Tick,4594,4587,7,-7,150300,150900,64963,-303563,-305663,OK
805.297,TraderOne,Tick,4604,4587,17,-17,150400,150900,64812,-303412,-308512,OK
805.5,TraderOne,Tick,4604,4587,17,-17,150400,150900,64812,-303412,-308512,OK
805.704,TraderOne,Tick,4604,4587,17,-17,150400,150900,64812,-303412,-308512,OK
806.063,TraderOne,Tick,4604,4597,7,-7,151600,150900,64661,-304261,-302161,OK
806.204,TraderOne,Tick,4604,4597,7,-7,151600,150900,64661,-304261,-302161,OK
806.454,TraderOne,Tick,4604,4597,7,-7,151600,150900,64661,-304261,-302161,OK
806.766,TraderOne,Tick,4604,4597,7,-7,151600,151100,64661,-304261,-302161,OK
806.954,TraderOne,Tick,4604,4607,-3,3,151800,151100,64510,-305110,-306010,OK
